id_cliente;idade;classe_trabalho;escolaridade;id_estado;estado_civil;raca;qtde_filhos;salario
3815;34;Funcionário Setor Privado;Ensino Médio Completo;23;Separado;Branco;1;3898
3816;19;Funcionário Setor Privado;Ensino Médio Completo;7;Solteiro;Branco;0;3660
3817;21;Funcionário Setor Privado;Ensino Médio Incompleto;14;Solteiro;Negro;2;1100
3818;21;Funcionário Setor Privado;Ensino Fundamental Completo;4;Casado;Branco;1;1100
3819;23;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;0;2680
3820;37;Funcionário Público;Ensino Médio Completo;8;Solteiro;Branco;4;3729
3821;40;Funcionário Setor Privado;Mestrado;9;Casado;Branco;4;8520
3822;57;Funcionário Setor Privado;Ensino Médio Incompleto;15;Casado;Branco;5;1100
3823;48;Funcionário Setor Privado;Ensino Médio Completo;8;Casado;Branco;3;3077
3824;24;Funcionário Setor Privado;Ensino Médio Incompleto;15;Casado;Pardo;4;1100
3825;43;Funcionário Setor Privado;Ensino Médio Completo;9;Casado;Branco;4;2174
3826;32;;Ensino Médio Completo;25;Solteiro;Branco;1;3719
3827;40;Funcionário Setor Privado;Ensino Médio Incompleto;11;Solteiro;Branco;5;1100
3828;52;MEI;Mestrado;12;Casado;Branco;0;2622
3829;49;Funcionário Setor Privado;Ensino Médio Incompleto;16;Divorciado;Branco;0;1100
3830;45;Autônomo;Ensino Médio Completo;17;Casado;Indígena;3;3886
3831;62;Empresário;Ensino Médio Incompleto;27;Solteiro;Branco;5;11171
3832;29;Funcionário Setor Privado;Ensino Médio Completo;8;Casado;Branco;1;2698
3833;49;Funcionário Setor Privado;Ensino Médio Incompleto;6;Separado;Branco;4;1100
3834;55;Funcionário Público;Ensino Médio Completo;6;Divorciado;Negro;4;4803
3835;20;;Ensino Médio Completo;5;Solteiro;Indígena;0;3167
3836;37;MEI;Ensino Médio Completo;22;Solteiro;Branco;0;2492
3837;43;Servidor Público;Ensino Médio Completo;25;Casado;Branco;3;5681
3838;29;Funcionário Setor Privado;Ensino Médio Completo;12;Divorciado;Branco;1;3408
3839;44;Funcionário Setor Privado;Ensino Médio Incompleto;13;Casado;Branco;2;1100
3840;28;Funcionário Setor Privado;Ensino Médio Completo;9;Separado;Branco;1;3795
3841;38;Funcionário Setor Privado;Ensino Médio Completo;3;Solteiro;Branco;1;3639
3842;45;Funcionário Setor Privado;Ensino Médio Completo;7;Casado;Branco;0;2127
3843;22;;Ensino Médio Completo;5;Solteiro;Branco;5;3663
3844;19;Funcionário Setor Privado;Ensino Médio Completo;7;Solteiro;Branco;1;3568
3845;20;Funcionário Setor Privado;Ensino Médio Incompleto;24;Solteiro;Branco;2;1100
3846;60;Funcionário Setor Privado;Ensino Médio Incompleto;5;Casado;Branco;2;1100
3847;30;Funcionário Setor Privado;Ensino Médio Incompleto;23;Solteiro;Branco;2;1100
3848;22;Funcionário Setor Privado;Ensino Médio Completo;23;Solteiro;Pardo;2;3153
3849;51;Funcionário Setor Privado;Ensino Médio Completo;18;Divorciado;Branco;2;3889
3850;31;Funcionário Setor Privado;Ensino Médio Completo;22;Solteiro;Negro;3;3066
3851;48;Funcionário Setor Privado;Ensino Médio Incompleto;14;Divorciado;Branco;5;1100
3852;43;Funcionário Setor Privado;Ensino Médio Completo;27;Casado;Branco;5;3783
3853;51;Empresário;Ensino Médio Incompleto;5;Divorciado;Negro;3;18198
3854;41;Funcionário Setor Privado;Ensino Médio Completo;25;Casado;Branco;3;2627
3855;62;;Ensino Médio Completo;12;Casado;Branco;5;2612
3856;50;Servidor Público;Ensino Médio Incompleto;20;Casado;Negro;3;1729
3857;46;Funcionário Setor Privado;Ensino Médio Incompleto;11;Casado;Branco;2;1100
3858;54;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;0;3049
3859;68;Aposentado;Ensino Médio Incompleto;1;Casado;Branco;4;2646
3860;23;Autônomo;Ensino Médio Completo;23;Solteiro;Branco;4;2622
3861;49;Funcionário Setor Privado;Mestrado;23;Solteiro;Branco;5;7423
3862;24;Funcionário Setor Privado;Ensino Fundamental Completo;3;Casado;Branco;4;1100
3863;30;Empresário;Ensino Médio Incompleto;4;Casado;Negro;2;7470
3864;38;Funcionário Setor Privado;Ensino Médio Incompleto;26;Casado;Branco;2;1100
3865;34;Funcionário Setor Privado;Ensino Médio Incompleto;20;Solteiro;Branco;5;1100
3866;22;Funcionário Setor Privado;Ensino Médio Completo;23;Solteiro;Branco;1;3076
3867;30;Funcionário Setor Privado;Ensino Fundamental Incompleto;24;Separado;Branco;3;1100
3868;61;Funcionário Setor Privado;Ensino Fundamental Incompleto;2;Casado;Branco;1;1100
3869;36;Funcionário Setor Privado;Ensino Médio Incompleto;15;Divorciado;Branco;2;1100
3870;51;MEI;Ensino Médio Completo;24;Casado;Branco;1;3698
3871;43;Funcionário Setor Privado;Ensino Fundamental Incompleto;26;Casado;Pardo;0;1100
3872;54;Funcionário Público;Ensino Médio Completo;4;Casado;Branco;2;3871
3873;63;Funcionário Setor Privado;Ensino Médio Incompleto;25;Viúvo;Branco;0;1100
3874;51;Funcionário Setor Privado;Ensino Médio Completo;16;Casado;Branco;0;3662
3875;63;Autônomo;Ensino Fundamental Completo;17;Casado;Branco;4;1100
3876;51;Empresário;Mestrado;9;Casado;Branco;2;13841
3877;27;Funcionário Setor Privado;Ensino Médio Incompleto;13;Divorciado;Branco;1;1100
3878;35;Funcionário Setor Privado;Ensino Médio Completo;23;Casado;Branco;0;3624
3879;31;;Ensino Médio Completo;2;Casado;Branco;0;3714
3880;46;Autônomo;Ensino Médio Incompleto;23;Separado;Branco;0;1100
3881;53;Funcionário Setor Privado;Ensino Médio Completo;19;Casado;Negro;1;3702
3882;26;Funcionário Público;Ensino Médio Completo;16;Divorciado;Branco;1;5364
3883;43;Funcionário Setor Privado;Ensino Médio Incompleto;1;Solteiro;Branco;2;1100
3884;39;Funcionário Setor Privado;Ensino Médio Incompleto;17;Casado;Branco;4;1100
3885;50;Funcionário Público;Ensino Médio Incompleto;15;Divorciado;Branco;5;1812
3886;54;Funcionário Público;Ensino Médio Incompleto;2;Casado;Branco;1;1164
3887;62;;Ensino Médio Completo;16;Casado;Branco;3;2068
3888;57;Servidor Público;Ensino Médio Completo;18;Divorciado;Branco;0;3300
3889;19;;Ensino Médio Completo;10;Solteiro;Negro;2;3200
3890;29;Empresário;Ensino Médio Incompleto;25;Solteiro;Branco;2;2534
3891;20;Funcionário Setor Privado;Ensino Médio Incompleto;16;Solteiro;Negro;1;1100
3892;53;Funcionário Setor Privado;Ensino Médio Completo;26;Casado;Branco;2;2838
3893;18;;Ensino Médio Completo;17;Solteiro;Branco;1;2796
3894;22;;Ensino Médio Completo;18;Solteiro;Branco;3;3789
3895;23;Funcionário Setor Privado;Ensino Médio Incompleto;1;Solteiro;Branco;2;1100
3896;69;Aposentado;Ensino Médio Incompleto;1;Casado;Branco;2;6217
3897;56;Funcionário Setor Privado;Ensino Fundamental Incompleto;2;Casado;Branco;1;1100
3898;53;Empresário;Ensino Médio Completo;12;Casado;Negro;0;4037
3899;28;Funcionário Setor Privado;Ensino Médio Incompleto;7;Solteiro;Branco;1;1100
3900;28;Funcionário Setor Privado;Ensino Médio Completo;16;Casado;Negro;2;3452
3901;33;MEI;Ensino Médio Incompleto;15;Casado;Pardo;1;2629
3902;48;Funcionário Setor Privado;Ensino Médio Incompleto;7;Divorciado;Branco;3;1100
3903;61;Funcionário Setor Privado;Ensino Médio Incompleto;7;Casado;Branco;0;1100
3904;49;Funcionário Setor Privado;Ensino Médio Completo;18;Casado;Branco;3;3430
3905;48;Funcionário Setor Privado;Ensino Médio Completo;16;Casado;Branco;5;2119
3906;32;Funcionário Setor Privado;Ensino Fundamental Incompleto;10;Casado;Branco;0;1100
3907;51;Funcionário Setor Privado;Ensino Médio Incompleto;12;Casado;Branco;0;1100
3908;27;;Ensino Médio Completo;14;Solteiro;Branco;5;3606
3909;19;Funcionário Setor Privado;Ensino Médio Completo;1;Solteiro;Branco;0;3191
3910;47;Funcionário Setor Privado;Ensino Médio Incompleto;25;Casado;Branco;5;1100
3911;25;Funcionário Setor Privado;Ensino Médio Completo;18;Solteiro;Branco;1;2893
3912;72;Aposentado;Ensino Médio Completo;9;Casado;Negro;5;3045
3913;29;Funcionário Setor Privado;Ensino Médio Incompleto;27;Divorciado;Branco;0;1100
3914;22;Funcionário Setor Privado;Ensino Médio Incompleto;15;Solteiro;Branco;5;1100
3915;57;Funcionário Setor Privado;Ensino Médio Incompleto;8;Casado;Negro;3;1100
3916;50;Funcionário Setor Privado;Ensino Médio Completo;6;Casado;Branco;2;3688
3917;45;MEI;Ensino Médio Completo;23;Casado;Branco;3;3887
3918;52;Funcionário Setor Privado;Ensino Médio Completo;18;Divorciado;Branco;0;3836
3919;53;Funcionário Setor Privado;Mestrado;11;Casado;Branco;0;10266
3920;36;Funcionário Setor Privado;Ensino Médio Incompleto;6;Casado;Branco;0;1100
3921;46;Funcionário Setor Privado;Ensino Médio Incompleto;25;Casado;Branco;2;1100
3922;20;Funcionário Setor Privado;Ensino Médio Incompleto;17;Solteiro;Branco;1;1100
3923;75;Aposentado;Ensino Fundamental Incompleto;8;Viúvo;Negro;3;1560
3924;32;Empresário;Ensino Médio Incompleto;19;Casado;Branco;0;19994
3925;28;Funcionário Setor Privado;Ensino Médio Incompleto;23;Casado;Branco;2;1100
3926;53;Funcionário Setor Privado;Mestrado;16;Divorciado;Branco;0;7939
3927;17;Menor Aprendiz;Ensino Médio Incompleto;12;Solteiro;Branco;2;1100
3928;46;Servidor Público;Ensino Médio Completo;8;Divorciado;Branco;2;3129
3929;39;Funcionário Setor Privado;Ensino Médio Completo;21;Separado;Branco;3;2410
3930;38;Funcionário Setor Privado;Ensino Médio Completo;12;Divorciado;Branco;3;3432
3931;36;Funcionário Setor Privado;Ensino Médio Incompleto;1;Casado;Branco;4;1100
3932;63;Empresário;Ensino Médio Completo;18;Solteiro;Negro;2;1997
3933;28;Funcionário Setor Privado;Ensino Fundamental Incompleto;23;Casado;Branco;4;1100
3934;28;;Ensino Médio Completo;15;Solteiro;Branco;0;2311
3935;49;Funcionário Setor Privado;Ensino Médio Incompleto;24;Solteiro;Branco;1;1100
3936;43;Funcionário Setor Privado;Ensino Médio Completo;17;Casado;Branco;4;3318
3937;38;Funcionário Setor Privado;Ensino Médio Completo;1;Casado;Branco;0;2366
3938;39;Funcionário Setor Privado;Ensino Médio Incompleto;21;Solteiro;Branco;4;1100
3939;42;;Ensino Médio Incompleto;12;Divorciado;Negro;5;1100
3940;40;Funcionário Setor Privado;Ensino Médio Incompleto;22;Casado;Branco;3;1100
3941;45;;Ensino Médio Incompleto;16;Separado;Branco;3;1100
3942;29;;Ensino Médio Incompleto;1;Divorciado;Branco;5;1100
3943;24;Funcionário Público;Ensino Médio Completo;12;Solteiro;Branco;3;3786
3944;30;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Branco;4;2708
3945;44;Funcionário Setor Privado;Ensino Médio Completo;15;Casado;Negro;3;2940
3946;40;Funcionário Setor Privado;Ensino Médio Incompleto;17;Casado;Branco;2;1100
3947;30;Funcionário Setor Privado;Ensino Médio Incompleto;4;Solteiro;Branco;2;1100
3948;42;Funcionário Setor Privado;Mestrado;12;Divorciado;Branco;1;6824
3949;52;Autônomo;Ensino Médio Completo;9;Divorciado;Branco;0;2201
3950;42;Funcionário Setor Privado;Ensino Médio Completo;19;Casado;Negro;1;2278
3951;39;Funcionário Setor Privado;Ensino Médio Completo;9;Casado;Branco;4;2270
3952;43;Funcionário Setor Privado;Ensino Médio Completo;16;Divorciado;Branco;1;2311
3953;62;Autônomo;Ensino Médio Incompleto;11;Casado;Branco;1;1100
3954;30;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Branco;3;2633
3955;83;Aposentado;Ensino Médio Incompleto;8;Viúvo;Branco;2;2479
3956;39;Funcionário Setor Privado;Ensino Médio Completo;17;Casado;Branco;1;3000
3957;41;Funcionário Setor Privado;Ensino Médio Incompleto;1;Casado;Branco;4;1100
3958;49;Funcionário Setor Privado;Mestrado;13;Casado;Branco;4;9113
3959;25;Funcionário Setor Privado;Ensino Médio Incompleto;10;Casado;Branco;0;1100
3960;48;Funcionário Setor Privado;Ensino Médio Incompleto;8;Casado;Branco;1;1100
3961;59;;Ensino Médio Completo;13;Divorciado;Branco;5;2359
3962;44;Servidor Público;Ensino Médio Completo;9;Solteiro;Branco;3;4903
3963;36;Funcionário Setor Privado;Ensino Fundamental Completo;27;Divorciado;Branco;5;1100
3964;40;Funcionário Setor Privado;Ensino Médio Incompleto;26;Solteiro;Branco;1;1100
3965;21;Funcionário Setor Privado;Ensino Médio Incompleto;3;Solteiro;Negro;1;1100
3966;41;Funcionário Setor Privado;Ensino Médio Completo;16;Separado;Branco;0;3660
3967;24;Funcionário Setor Privado;Ensino Médio Completo;17;Solteiro;Branco;1;2744
3968;67;Aposentado;Ensino Médio Incompleto;26;Casado;Branco;3;1899
3969;24;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;5;3623
3970;50;Autônomo;Ensino Médio Completo;17;Casado;Branco;4;3552
3971;48;Funcionário Setor Privado;Mestrado;18;Divorciado;Branco;5;9169
3972;55;;Ensino Médio Completo;3;Casado;Negro;1;2472
3973;29;Funcionário Setor Privado;Ensino Médio Incompleto;3;Solteiro;Branco;5;1100
3974;50;Funcionário Setor Privado;Ensino Médio Completo;1;Divorciado;Branco;4;3550
3975;64;Servidor Público;Ensino Fundamental Completo;22;Casado;Branco;4;1608
3976;49;Funcionário Setor Privado;Ensino Fundamental Completo;23;Divorciado;Negro;0;1100
3977;20;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Negro;2;1100
3978;30;Funcionário Setor Privado;Ensino Médio Incompleto;23;Separado;Branco;0;1100
3979;37;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Pardo;2;2610
3980;52;Funcionário Setor Privado;Ensino Médio Incompleto;16;Casado;Branco;3;1100
3981;22;Funcionário Setor Privado;Ensino Médio Completo;25;Solteiro;Branco;3;3656
3982;77;Aposentado;Ensino Médio Incompleto;1;Viúvo;Branco;1;6088
3983;19;Servidor Público;Ensino Médio Completo;19;Solteiro;Branco;2;5553
3984;52;Funcionário Setor Privado;Ensino Médio Incompleto;25;Divorciado;Branco;3;1100
3985;42;Funcionário Setor Privado;Ensino Médio Completo;19;União Estável;Pardo;5;2278
3986;35;Funcionário Setor Privado;Ensino Médio Incompleto;26;Separado;Branco;3;1100
3987;27;Funcionário Setor Privado;Ensino Médio Completo;24;Solteiro;Branco;5;2211
3988;54;Servidor Público;Ensino Médio Incompleto;6;Solteiro;Negro;4;1979
3989;37;Funcionário Setor Privado;Ensino Médio Incompleto;26;Casado;Branco;5;1100
3990;37;Funcionário Setor Privado;Ensino Fundamental Completo;5;Casado;Branco;2;1100
3991;28;Funcionário Setor Privado;Ensino Fundamental Incompleto;2;Casado;Branco;3;1100
3992;63;Funcionário Setor Privado;Ensino Médio Completo;21;Casado;Branco;3;3103
3993;19;Funcionário Setor Privado;Ensino Médio Incompleto;14;Solteiro;Branco;2;1100
3994;28;Funcionário Setor Privado;Ensino Médio Completo;18;Solteiro;Branco;1;2738
3995;23;;Ensino Médio Completo;16;Solteiro;Branco;2;3583
3996;44;Funcionário Setor Privado;Mestrado;2;Solteiro;Branco;5;10424
3997;31;Funcionário Setor Privado;Ensino Médio Completo;3;Casado;Branco;0;2068
3998;35;Funcionário Setor Privado;Ensino Médio Completo;26;Solteiro;Pardo;4;3843
3999;64;Funcionário Setor Privado;Ensino Médio Incompleto;27;Divorciado;Branco;0;1100
4000;40;Funcionário Setor Privado;Ensino Médio Incompleto;15;Casado;Branco;0;1100
4001;59;Empresário;Ensino Médio Completo;6;Divorciado;Branco;2;15034
4002;22;Funcionário Setor Privado;Ensino Médio Completo;12;Solteiro;Branco;0;2460
4003;40;Funcionário Setor Privado;Ensino Médio Completo;12;Solteiro;Branco;1;3110
4004;35;Funcionário Setor Privado;Ensino Fundamental Incompleto;1;Casado;Branco;5;1100
4005;20;Funcionário Setor Privado;Ensino Médio Completo;21;Solteiro;Branco;0;3079
4006;35;Empresário;Ensino Médio Incompleto;10;Solteiro;Branco;1;19467
4007;28;Funcionário Setor Privado;Ensino Médio Completo;2;Casado;Branco;3;2785
4008;28;Funcionário Setor Privado;Ensino Médio Incompleto;3;Divorciado;Branco;3;1100
4009;37;;Ensino Médio Completo;4;Casado;Branco;1;2840
4010;72;Aposentado;Doutorado;24;Casado;Branco;3;4953
4011;25;MEI;Ensino Médio Completo;27;Solteiro;Branco;1;1967
4012;37;Funcionário Setor Privado;Ensino Médio Incompleto;14;Divorciado;Branco;1;1100
4013;19;;Ensino Médio Completo;5;Solteiro;Branco;0;3632
4014;31;Funcionário Setor Privado;Ensino Médio Completo;3;Divorciado;Branco;5;3314
4015;41;Funcionário Setor Privado;Ensino Médio Incompleto;8;Solteiro;Branco;4;1100
4016;31;Funcionário Setor Privado;Ensino Fundamental Completo;11;Casado;Branco;1;1100
4017;44;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;4;1100
4018;20;Funcionário Setor Privado;Ensino Médio Completo;20;Solteiro;Negro;2;3769
4019;57;Autônomo;Ensino Médio Completo;11;Casado;Branco;5;3877
4020;26;Funcionário Setor Privado;Ensino Médio Incompleto;26;Divorciado;Branco;5;1100
4021;44;MEI;Ensino Médio Incompleto;8;Casado;Branco;5;1798
4022;29;Empresário;Ensino Médio Incompleto;14;Solteiro;Branco;2;14617
4023;36;Funcionário Setor Privado;Ensino Médio Incompleto;24;Casado;Branco;1;1100
4024;40;Funcionário Setor Privado;Ensino Médio Completo;18;Casado;Branco;3;3154
4025;21;Funcionário Setor Privado;Ensino Médio Completo;11;Solteiro;Negro;3;3749
4026;21;Funcionário Setor Privado;Ensino Médio Completo;6;Solteiro;Branco;3;2316
4027;34;Autônomo;Mestrado;19;Separado;Branco;1;10179
4028;24;Funcionário Setor Privado;Ensino Médio Completo;22;Solteiro;Branco;2;3669
4029;28;Funcionário Setor Privado;Ensino Fundamental Completo;19;Divorciado;Branco;4;1100
4030;35;Funcionário Setor Privado;Ensino Médio Incompleto;7;Separado;Branco;0;1100
4031;35;Funcionário Setor Privado;Ensino Médio Incompleto;27;Divorciado;Branco;3;1100
4032;38;Servidor Público;Ensino Médio Completo;7;Solteiro;Branco;2;3655
4033;44;Funcionário Público;Ensino Médio Incompleto;4;Divorciado;Negro;5;1242
4034;39;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;2;2760
4035;57;Empresário;Ensino Médio Incompleto;19;Divorciado;Branco;0;4069
4036;19;Funcionário Setor Privado;Ensino Médio Completo;12;Solteiro;Branco;1;2252
4037;29;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;3;3502
4038;23;Funcionário Setor Privado;Ensino Médio Incompleto;5;Solteiro;Negro;2;1100
4039;50;Funcionário Setor Privado;Ensino Médio Incompleto;9;Viúvo;Branco;2;1100
4040;51;Autônomo;Ensino Médio Completo;22;Casado;Branco;3;3869
4041;28;Funcionário Setor Privado;Ensino Médio Completo;5;Divorciado;Indígena;0;2886
4042;44;Funcionário Setor Privado;Ensino Médio Completo;18;Casado;Branco;0;3461
4043;29;Autônomo;Ensino Médio Completo;20;Solteiro;Negro;5;2117
4044;31;Funcionário Setor Privado;Ensino Médio Incompleto;15;Divorciado;Branco;3;1100
4045;27;Funcionário Setor Privado;Ensino Médio Completo;15;Casado;Branco;1;3084
4046;34;Funcionário Setor Privado;Ensino Médio Completo;5;Casado;Branco;3;2591
4047;50;MEI;Mestrado;9;Casado;Pardo;1;1722
4048;27;Funcionário Setor Privado;Ensino Médio Completo;14;Casado;Branco;2;3948
4049;31;Funcionário Setor Privado;Ensino Médio Completo;26;Solteiro;Negro;2;3324
4050;46;Funcionário Setor Privado;Ensino Médio Completo;26;Casado;Branco;2;3603
4051;39;Funcionário Setor Privado;Ensino Médio Completo;9;Solteiro;Pardo;4;3108
4052;40;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Branco;2;3717
4053;28;Funcionário Setor Privado;Ensino Médio Incompleto;3;Divorciado;Branco;4;1100
4054;18;Funcionário Setor Privado;Ensino Médio Incompleto;3;Solteiro;Branco;1;1100
4055;51;Funcionário Setor Privado;Ensino Médio Incompleto;17;Divorciado;Branco;1;1100
4056;58;MEI;Ensino Médio Incompleto;9;Divorciado;Branco;1;3140
4057;66;Aposentado;Ensino Médio Incompleto;6;Casado;Branco;1;1819
4058;36;Autônomo;Ensino Médio Incompleto;17;Casado;Pardo;2;1100
4059;38;Funcionário Setor Privado;Ensino Médio Incompleto;24;Divorciado;Branco;5;1100
4060;25;Funcionário Setor Privado;Ensino Médio Completo;17;Solteiro;Branco;5;3300
4061;25;Funcionário Setor Privado;Ensino Médio Incompleto;27;Solteiro;Branco;5;1100
4062;90;Aposentado;Ensino Médio Incompleto;14;Solteiro;Branco;4;3187
4063;41;Empresário;Ensino Médio Completo;21;Divorciado;Branco;5;9311
4064;34;;Ensino Médio Incompleto;1;Solteiro;Negro;1;1100
4065;33;Funcionário Setor Privado;Ensino Médio Completo;23;Divorciado;Branco;1;2729
